SETTLEMENTDATE,start_date,end_date,TOTALDEMAND,Is_Workday,Is_Aus_Holiday,Min Temp (K),Max Temp (K),Max Wind Speed (m/s),Afternoon Humidity,Afternoon Pressure,Morning Temp,Afternoon Temp,causal_events
2019-11-28 15:30:00,2019-11-28 15:30:00,2019-11-28 15:59:59,8514.4,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,[]
2019-11-28 16:00:00,2019-11-28 16:00:00,2019-11-28 16:29:59,8762.62,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,[]
2019-11-28 16:30:00,2019-11-28 16:30:00,2019-11-28 16:59:59,8921.06,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,[]
2019-11-28 17:00:00,2019-11-28 17:00:00,2019-11-28 17:29:59,9023.13,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,[]
2019-11-28 17:30:00,2019-11-28 17:30:00,2019-11-28 17:59:59,9024.31,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,[]
2019-11-28 18:00:00,2019-11-28 18:00:00,2019-11-28 18:29:59,8956.04,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,[]
2019-11-28 18:30:00,2019-11-28 18:30:00,2019-11-28 18:59:59,8839.28,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,"[{""text"": ""Bureau of Meteorology summer outlook forecasts NSW to be hotter and drier than average with an increased likelihood of heatwaves, raising cooling (HVAC) demand over summer."", ""category"": ""Env_Thermal"", ""scope"": ""State_Wide"", ""type"": ""Prediction"", ""relevance_score"": 8, ""publication_time"": ""2019-11-28 18:54:00"", ""justification"": ""BOM explicitly states NSW is likely to be hotter and drier with high risk of heatwaves; heatwaves drive elevated residential and commercial cooling load in NSW."", ""source"": ""https://www.news.com.au/technology/environment/australia-summer-weather-outlook-for-20192020/news-story/6da6fb2ae2d4503521c8fc9198303133""}, {""text"": ""Bureau of Meteorology outlook warns NSW will remain very dry with high bushfire risk, which could threaten infrastructure and cause demand disruption or constrained supply."", ""category"": ""Env_Disaster"", ""scope"": ""State_Wide"", ""type"": ""Prediction"", ""relevance_score"": 7, ""publication_time"": ""2019-11-28 18:54:00"", ""justification"": ""Article highlights drier-than-average foliage in NSW increasing bushfire risk; bushfires can damage transmission/distribution assets or trigger load impacts and emergency responses."", ""source"": ""https://www.news.com.au/technology/environment/australia-summer-weather-outlook-for-20192020/news-story/6da6fb2ae2d4503521c8fc9198303133""}]"
2019-11-28 19:00:00,2019-11-28 19:00:00,2019-11-28 19:29:59,8743.33,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,[]
2019-11-28 19:30:00,2019-11-28 19:30:00,2019-11-28 19:59:59,8700.95,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,[]
2019-11-28 20:00:00,2019-11-28 20:00:00,2019-11-28 20:29:59,8541.6,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,[]
2019-11-28 20:30:00,2019-11-28 20:30:00,2019-11-28 20:59:59,8320.55,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,[]
2019-11-28 21:00:00,2019-11-28 21:00:00,2019-11-28 21:29:59,8046.54,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,[]
2019-11-28 21:30:00,2019-11-28 21:30:00,2019-11-28 21:59:59,7990.49,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,[]
2019-11-28 22:00:00,2019-11-28 22:00:00,2019-11-28 22:29:59,7806.48,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,[]
2019-11-28 22:30:00,2019-11-28 22:30:00,2019-11-28 22:59:59,7730.26,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,[]
2019-11-28 23:00:00,2019-11-28 23:00:00,2019-11-28 23:29:59,7599.13,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,[]
2019-11-28 23:30:00,2019-11-28 23:30:00,2019-11-28 23:59:59,7472.64,1,0,292.65,303.78,9.3,64.0,1014.0,292.89,295.32,"[{""text"": ""NSW released multi-billion dollar Central Precinct plans to build large commercial skyscrapers over Central Station in Sydney CBD, projected to create >14,000 jobs and entail major construction and future office load."", ""category"": ""Soc_Economic"", ""scope"": ""Local_Point"", ""type"": ""Prediction"", ""relevance_score"": 5, ""publication_time"": ""2019-11-28 23:35:00"", ""justification"": ""A large-scale CBD redevelopment and projected job creation will raise construction and long-term commercial electricity demand in central Sydney but impacts are localized and materialize over years."", ""source"": ""https://www.news.com.au/finance/economy/australian-economy/multibillion-dollar-central-precinct-plans-could-see-vast-expansion-to-sydney-cbd/news-story/cba99123bb7db2233c2471fa96bb7516""}]"
2019-11-29 00:00:00,2019-11-29 00:00:00,2019-11-29 00:29:59,7343.49,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,"[{""text"": ""Kayo reports NSW streamed the most sports hours (19,203,431) with major AFL/NRL finals and key matches highly viewed, indicating elevated residential media consumption in NSW."", ""category"": ""Soc_Calendar"", ""scope"": ""State_Wide"", ""type"": ""Fact"", ""relevance_score"": 4, ""publication_time"": ""2019-11-29 00:11:00"", ""justification"": ""High viewing of major scheduled sporting events drives concentrated residential electricity use (TVs, set-top boxes, streaming devices) during match times across NSW."", ""source"": ""https://www.news.com.au/entertainment/tv/australias-obsession-with-sport-explodes-on-streaming-service-kayo/news-story/c8044d2fb17d340ba7c69ac8f052cebf""}]"
2019-11-29 00:30:00,2019-11-29 00:30:00,2019-11-29 00:59:59,7122.15,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 01:00:00,2019-11-29 01:00:00,2019-11-29 01:29:59,6963.52,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 01:30:00,2019-11-29 01:30:00,2019-11-29 01:59:59,6703.41,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 02:00:00,2019-11-29 02:00:00,2019-11-29 02:29:59,6518.33,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 02:30:00,2019-11-29 02:30:00,2019-11-29 02:59:59,6401.02,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 03:00:00,2019-11-29 03:00:00,2019-11-29 03:29:59,6351.5,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 03:30:00,2019-11-29 03:30:00,2019-11-29 03:59:59,6394.39,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 04:00:00,2019-11-29 04:00:00,2019-11-29 04:29:59,6484.09,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 04:30:00,2019-11-29 04:30:00,2019-11-29 04:59:59,6691.29,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 05:00:00,2019-11-29 05:00:00,2019-11-29 05:29:59,6875.64,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 05:30:00,2019-11-29 05:30:00,2019-11-29 05:59:59,7245.15,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 06:00:00,2019-11-29 06:00:00,2019-11-29 06:29:59,7644.01,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 06:30:00,2019-11-29 06:30:00,2019-11-29 06:59:59,7968.54,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 07:00:00,2019-11-29 07:00:00,2019-11-29 07:29:59,8225.42,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 07:30:00,2019-11-29 07:30:00,2019-11-29 07:59:59,8299.34,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 08:00:00,2019-11-29 08:00:00,2019-11-29 08:29:59,8301.57,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 08:30:00,2019-11-29 08:30:00,2019-11-29 08:59:59,8371.23,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 09:00:00,2019-11-29 09:00:00,2019-11-29 09:29:59,8273.89,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 09:30:00,2019-11-29 09:30:00,2019-11-29 09:59:59,8233.58,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 10:00:00,2019-11-29 10:00:00,2019-11-29 10:29:59,8124.58,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 10:30:00,2019-11-29 10:30:00,2019-11-29 10:59:59,8092.3,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 11:00:00,2019-11-29 11:00:00,2019-11-29 11:29:59,8019.36,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 11:30:00,2019-11-29 11:30:00,2019-11-29 11:59:59,8007.44,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 12:00:00,2019-11-29 12:00:00,2019-11-29 12:29:59,7999.25,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 12:30:00,2019-11-29 12:30:00,2019-11-29 12:59:59,8064.25,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 13:00:00,2019-11-29 13:00:00,2019-11-29 13:29:59,8280.13,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,"[{""text"": ""eBay Black Friday sales nationwide with large traffic spikes, timed product drops (e.g. AirPods) and prediction of Australia’s busiest online shopping day."", ""category"": ""Soc_Economic"", ""scope"": ""National_NEM"", ""type"": ""Prediction"", ""relevance_score"": 4, ""publication_time"": ""2019-11-29 13:18:00"", ""justification"": ""High e-commerce traffic, logistics and warehousing activity plus increased consumer device charging are expected to raise retail, fulfilment-centre and data-centre loads across the NEM, including NSW.""}]"
2019-11-29 13:30:00,2019-11-29 13:30:00,2019-11-29 13:59:59,8340.57,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,"[{""text"": ""Sydney CBD and South East Light Rail full network opening delayed; Kingsford branch now scheduled to open in March 2020 instead of the originally promised date."", ""category"": ""Soc_Calendar"", ""scope"": ""Local_Point"", ""type"": ""Fact"", ""relevance_score"": 4, ""publication_time"": ""2019-11-29 13:33:00"", ""justification"": ""Delay in commissioning an electrified tram network shifts and postpones the incremental electricity load from light rail services in Sydney, altering local demand timing."", ""source"": ""https://www.news.com.au/finance/economy/australian-economy/opal-card-loophole-costing-nsw-government-millions-of-dollars-in-lost-revenue/news-story/225aed404731216e6c3f5ab8f0b03b0b""}, {""text"": ""Major timetable change (from 26 Nov 2017) added more than 1,500 extra weekly train services in Sydney, leading to higher service frequency and reported increases in carriage failures and peak incidents."", ""category"": ""Soc_Calendar"", ""scope"": ""Local_Point"", ""type"": ""Fact"", ""relevance_score"": 5, ""publication_time"": ""2019-11-29 13:33:00"", ""justification"": ""A sustained increase in scheduled electric train services raises baseline traction electricity consumption in the Sydney network; reliability issues can also alter demand profiles through service disruptions."", ""source"": ""https://www.news.com.au/finance/economy/australian-economy/opal-card-loophole-costing-nsw-government-millions-of-dollars-in-lost-revenue/news-story/225aed404731216e6c3f5ab8f0b03b0b""}]"
2019-11-29 14:00:00,2019-11-29 14:00:00,2019-11-29 14:29:59,8684.04,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 14:30:00,2019-11-29 14:30:00,2019-11-29 14:59:59,8850.85,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 15:00:00,2019-11-29 15:00:00,2019-11-29 15:29:59,9141.47,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,"[{""text"": ""Widespread bushfires across NSW have ravaged communities and destroyed homes, increasing demand for emergency services and posing risks to electricity infrastructure and local supply."", ""category"": ""Env_Disaster"", ""scope"": ""State_Wide"", ""type"": ""Fact"", ""relevance_score"": 8, ""publication_time"": ""2019-11-29 15:06:00"", ""justification"": ""Article references NSW bushfires causing property loss and community impact; bushfires typically raise emergency and residential electricity use and risk damaging transmission/generation assets."", ""source"": ""https://www.news.com.au/technology/environment/climate-change/hundreds-of-students-gather-in-sydney-to-protest-climate-change/news-story/f0c34f297697f4dad1e2de5106122c59""}]"
2019-11-29 15:30:00,2019-11-29 15:30:00,2019-11-29 15:59:59,9386.63,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 16:00:00,2019-11-29 16:00:00,2019-11-29 16:29:59,9624.1,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 16:30:00,2019-11-29 16:30:00,2019-11-29 16:59:59,9715.98,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 17:00:00,2019-11-29 17:00:00,2019-11-29 17:29:59,9765.25,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 17:30:00,2019-11-29 17:30:00,2019-11-29 17:59:59,9582.02,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 18:00:00,2019-11-29 18:00:00,2019-11-29 18:29:59,9404.28,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 18:30:00,2019-11-29 18:30:00,2019-11-29 18:59:59,9223.14,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 19:00:00,2019-11-29 19:00:00,2019-11-29 19:29:59,9103.48,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 19:30:00,2019-11-29 19:30:00,2019-11-29 19:59:59,9057.16,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 20:00:00,2019-11-29 20:00:00,2019-11-29 20:29:59,9016.22,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 20:30:00,2019-11-29 20:30:00,2019-11-29 20:59:59,8824.62,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 21:00:00,2019-11-29 21:00:00,2019-11-29 21:29:59,8577.0,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 21:30:00,2019-11-29 21:30:00,2019-11-29 21:59:59,8422.27,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 22:00:00,2019-11-29 22:00:00,2019-11-29 22:29:59,8214.9,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 22:30:00,2019-11-29 22:30:00,2019-11-29 22:59:59,8153.94,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 23:00:00,2019-11-29 23:00:00,2019-11-29 23:29:59,7937.36,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-29 23:30:00,2019-11-29 23:30:00,2019-11-29 23:59:59,7706.47,1,0,291.75,296.13,12.9,82.0,1008.0,291.75,294.28,[]
2019-11-30 00:00:00,2019-11-30 00:00:00,2019-11-30 00:29:59,7488.34,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 00:30:00,2019-11-30 00:30:00,2019-11-30 00:59:59,7234.18,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 01:00:00,2019-11-30 01:00:00,2019-11-30 01:29:59,6974.25,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 01:30:00,2019-11-30 01:30:00,2019-11-30 01:59:59,6676.26,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 02:00:00,2019-11-30 02:00:00,2019-11-30 02:29:59,6451.3,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 02:30:00,2019-11-30 02:30:00,2019-11-30 02:59:59,6303.11,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,"[{""text"": ""Widespread bushfires in New South Wales have destroyed homes and produced heavy smoke haze across Sydney and surrounding areas."", ""category"": ""Env_Disaster"", ""scope"": ""State_Wide"", ""type"": ""Fact"", ""relevance_score"": 8, ""publication_time"": ""2019-11-30 02:52:00"", ""justification"": ""Active bushfires pose physical threats to infrastructure, cause population displacement and emergency/shelter loads, and can disrupt transmission and local consumption patterns."", ""source"": ""https://www.news.com.au/technology/environment/climate-change/students-stage-global-climate-protests-to-get-world-leaders-attention-ahead-of-un-summit/news-story/c15bbe22714ad77aa8dbced3ec900d4f""}]"
2019-11-30 03:00:00,2019-11-30 03:00:00,2019-11-30 03:29:59,6192.67,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 03:30:00,2019-11-30 03:30:00,2019-11-30 03:59:59,6120.76,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 04:00:00,2019-11-30 04:00:00,2019-11-30 04:29:59,6139.85,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 04:30:00,2019-11-30 04:30:00,2019-11-30 04:59:59,6257.89,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 05:00:00,2019-11-30 05:00:00,2019-11-30 05:29:59,6282.22,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 05:30:00,2019-11-30 05:30:00,2019-11-30 05:59:59,6422.12,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 06:00:00,2019-11-30 06:00:00,2019-11-30 06:29:59,6643.23,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 06:30:00,2019-11-30 06:30:00,2019-11-30 06:59:59,6787.84,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 07:00:00,2019-11-30 07:00:00,2019-11-30 07:29:59,6999.12,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 07:30:00,2019-11-30 07:30:00,2019-11-30 07:59:59,7239.1,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 08:00:00,2019-11-30 08:00:00,2019-11-30 08:29:59,7493.03,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,"[{""text"": ""Economic modelling projects Sydney median house prices could double by 2030 if historic growth continues, citing limited housing supply and strong migration as key drivers."", ""category"": ""Soc_Economic"", ""scope"": ""State_Wide"", ""type"": ""Prediction"", ""relevance_score"": 4, ""publication_time"": ""2019-11-30 08:14:00"", ""justification"": ""Forecasted sustained housing growth driven by constrained supply and strong migration implies long-term upward pressure on residential electricity demand in NSW, but the link is indirect and long-term.""}]"
2019-11-30 08:30:00,2019-11-30 08:30:00,2019-11-30 08:59:59,7656.39,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 09:00:00,2019-11-30 09:00:00,2019-11-30 09:29:59,7604.39,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 09:30:00,2019-11-30 09:30:00,2019-11-30 09:59:59,7480.45,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 10:00:00,2019-11-30 10:00:00,2019-11-30 10:29:59,7316.12,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 10:30:00,2019-11-30 10:30:00,2019-11-30 10:59:59,7594.32,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 11:00:00,2019-11-30 11:00:00,2019-11-30 11:29:59,7390.1,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 11:30:00,2019-11-30 11:30:00,2019-11-30 11:59:59,7277.56,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,"[{""text"": ""Severe storms in Sydney damaged Ausgrid power lines and poles, leaving thousands of homes and businesses without electricity for a fifth day; about 9,000 customers remained without power while ~42,500 had been restored; crews from other networks were mobilised and unions say distributor workforce cuts have slowed repairs."", ""category"": ""Grid_Reliability"", ""scope"": ""Local_Point"", ""type"": ""Fact"", ""relevance_score"": 8, ""publication_time"": ""2019-11-30 11:31:00"", ""justification"": ""Confirmed distribution network damage and prolonged large-scale outages in Sydney directly constrain supply and alter local demand patterns; reduced frontline crew capacity prolongs restoration."", ""source"": ""https://www.news.com.au/technology/environment/thousands-of-nsw-homes-remain-without-power-week-of-wild-weather/news-story/ab90da8a28d6be79e6d93da6fbda2a6d""}, {""text"": ""Fire Weather Warning issued and 147 fires burning across NSW (57 uncontained), with severe wind and storm warnings and forecast storms over the weekend that could worsen fire and storm impacts."", ""category"": ""Env_Disaster"", ""scope"": ""State_Wide"", ""type"": ""Fact"", ""relevance_score"": 7, ""publication_time"": ""2019-11-30 11:31:00"", ""justification"": ""Active bushfires and an official fire-weather warning present ongoing risk to transmission/distribution infrastructure and can drive demand changes through evacuations, emergency response loads, and outage-driven shifts."", ""source"": ""https://www.news.com.au/technology/environment/thousands-of-nsw-homes-remain-without-power-week-of-wild-weather/news-story/ab90da8a28d6be79e6d93da6fbda2a6d""}]"
2019-11-30 12:00:00,2019-11-30 12:00:00,2019-11-30 12:29:59,7247.31,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 12:30:00,2019-11-30 12:30:00,2019-11-30 12:59:59,7185.88,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 13:00:00,2019-11-30 13:00:00,2019-11-30 13:29:59,7237.67,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,"[{""text"": ""Inner-city Sydney properties (Woolloomooloo, Newtown, Kings Cross) formerly operating as brothels are being sold and converted into boarding houses and accommodation to meet high housing demand, increasing residential occupancy in these suburbs."", ""category"": ""Soc_Economic"", ""scope"": ""Local_Point"", ""type"": ""Fact"", ""relevance_score"": 4, ""publication_time"": ""2019-11-30 13:00:00"", ""justification"": ""Conversion of commercial premises into higher-density residential boarding houses raises local residential electricity consumption (hot water, cooking, lighting, HVAC) in inner-Sydney neighborhoods."", ""source"": ""https://www.news.com.au/finance/real-estate/sydney-nsw/sex-out-the-city-brothels-squeezed-from-inner-city-areas-due-to-rampant-housing-demand/news-story/325866a637d694c7b6a77fc812af9bbb""}]"
2019-11-30 13:30:00,2019-11-30 13:30:00,2019-11-30 13:59:59,7216.38,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 14:00:00,2019-11-30 14:00:00,2019-11-30 14:29:59,7067.45,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 14:30:00,2019-11-30 14:30:00,2019-11-30 14:59:59,6849.48,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 15:00:00,2019-11-30 15:00:00,2019-11-30 15:29:59,6886.03,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 15:30:00,2019-11-30 15:30:00,2019-11-30 15:59:59,7029.48,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 16:00:00,2019-11-30 16:00:00,2019-11-30 16:29:59,7264.62,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 16:30:00,2019-11-30 16:30:00,2019-11-30 16:59:59,7253.84,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 17:00:00,2019-11-30 17:00:00,2019-11-30 17:29:59,7443.09,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 17:30:00,2019-11-30 17:30:00,2019-11-30 17:59:59,7503.65,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 18:00:00,2019-11-30 18:00:00,2019-11-30 18:29:59,7527.32,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 18:30:00,2019-11-30 18:30:00,2019-11-30 18:59:59,7516.51,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 19:00:00,2019-11-30 19:00:00,2019-11-30 19:29:59,7545.92,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 19:30:00,2019-11-30 19:30:00,2019-11-30 19:59:59,7646.24,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 20:00:00,2019-11-30 20:00:00,2019-11-30 20:29:59,7643.7,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 20:30:00,2019-11-30 20:30:00,2019-11-30 20:59:59,7582.79,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 21:00:00,2019-11-30 21:00:00,2019-11-30 21:29:59,7453.22,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 21:30:00,2019-11-30 21:30:00,2019-11-30 21:59:59,7360.0,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 22:00:00,2019-11-30 22:00:00,2019-11-30 22:29:59,7265.45,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 22:30:00,2019-11-30 22:30:00,2019-11-30 22:59:59,7189.7,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 23:00:00,2019-11-30 23:00:00,2019-11-30 23:29:59,7024.22,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-11-30 23:30:00,2019-11-30 23:30:00,2019-11-30 23:59:59,6895.73,0,0,289.82,296.4,10.3,59.0,1006.0,289.96,292.05,[]
2019-12-01 00:00:00,2019-12-01 00:00:00,2019-12-01 00:29:59,6789.36,0,0,288.85,295.19,13.9,32.0,994.0,290.03,292.36,[]
2019-12-01 00:30:00,2019-12-01 00:30:00,2019-12-01 00:59:59,6591.84,0,0,288.85,295.19,13.9,32.0,994.0,290.03,292.36,[]
2019-12-01 01:00:00,2019-12-01 01:00:00,2019-12-01 01:29:59,6436.28,0,0,288.85,295.19,13.9,32.0,994.0,290.03,292.36,[]
2019-12-01 01:30:00,2019-12-01 01:30:00,2019-12-01 01:59:59,6190.87,0,0,288.85,295.19,13.9,32.0,994.0,290.03,292.36,[]
2019-12-01 02:00:00,2019-12-01 02:00:00,2019-12-01 02:29:59,6008.96,0,0,288.85,295.19,13.9,32.0,994.0,290.03,292.36,[]
2019-12-01 02:30:00,2019-12-01 02:30:00,2019-12-01 02:59:59,5911.0,0,0,288.85,295.19,13.9,32.0,994.0,290.03,292.36,[]
2019-12-01 03:00:00,2019-12-01 03:00:00,2019-12-01 03:29:59,5845.74,0,0,288.85,295.19,13.9,32.0,994.0,290.03,292.36,[]
2019-12-01 03:30:00,2019-12-01 03:30:00,2019-12-01 03:59:59,5844.29,0,0,288.85,295.19,13.9,32.0,994.0,290.03,292.36,[]
2019-12-01 04:00:00,2019-12-01 04:00:00,2019-12-01 04:29:59,5848.91,0,0,288.85,295.19,13.9,32.0,994.0,290.03,292.36,[]
2019-12-01 04:30:00,2019-12-01 04:30:00,2019-12-01 04:59:59,5903.53,0,0,288.85,295.19,13.9,32.0,994.0,290.03,292.36,[]
2019-12-01 05:00:00,2019-12-01 05:00:00,2019-12-01 05:29:59,5903.19,0,0,288.85,295.19,13.9,32.0,994.0,290.03,292.36,[]
2019-12-01 05:30:00,2019-12-01 05:30:00,2019-12-01 05:59:59,5990.05,0,0,288.85,295.19,13.9,32.0,994.0,290.03,292.36,[]
